Date,Marketplace,ASIN,SKU,Name,SalesOrganic,UnitsOrganic,Refunds,Old_Refund RefundCommission,Refund Commission,Refund Goodwill,Refund Principal,Value of returned items,Adjustment_FBAPerUnitFulfillmentFee,Commission,COMPENSATED_CLAWBACK,DigitalServicesFee,DigitalServicesFeeFBA,FBAInboundTransportationFee,FBAInboundTransportationProgramFee,FBALongTermStorageFee,FBAPerUnitFulfillmentFee,FBARemovalFee,FBAStorageFee,GiftwrapChargeback,MarketplaceFacilitatorVAT-Principal,MISSING_FROM_INBOUND,REVERSAL_REIMBURSEMENT,WAREHOUSE_DAMAGE,WAREHOUSE_LOST,EstimatedPayout,ProductCost Sales,ProductCost MissingFromInbound,GrossProfit,NetProfit,Margin,Sessions,Unit Session Percentage
22/10/2024,Amazon.co.uk,B000N3YFBE,EFG-004418-BZ,Silvine A4 Children's Value Drawing Pad. 20 sheets of 80gsm Bulky Drawing Paper (210 x 297mm),10.95,3.0,,,,,,,,-1.98,,-0.15,,,,,-5.97,,,,,,,,,2.85,-1.86,,0.99,0.99,9.04,50.0,6.0
22/10/2024,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",8.98,2.0,,,,,,,,-1.4,,-0.1,,,,,-3.14,,,,,,,,,4.34,-1.5,,2.84,2.84,31.63,47.0,4.26
22/10/2024,Amazon.co.uk,B01H9CGZLY,CW-6217-BZ,60 x neon flourescent stars - 10cm x 7.5cm assorted neon flashs cards price display tags lebel shop,7.36,2.0,,,,,,,,-1.32,,-0.09,,,,,-3.58,,,,,,,,,2.37,-1.46,,0.91,0.91,12.36,18.0,11.11
22/10/2024,Amazon.co.uk,B01B2Z8IM8,GV-CF027-BZ,Trimits Toy/Craft Safety Solid Black Eyes: 12mm - 6 Per Pack,3.85,1.0,,,,,,,,-0.7,,-0.05,,,,,-1.57,,,,,,,,,1.53,-0.76,,0.77,0.77,20.0,3.0,33.33
22/10/2024,Amazon.co.uk,B00CMQSS4U,GV-H273-BZ,Hemline STUFFING TOOL - FOR FILLING TEDDY BEARS ETC.,4.41,1.0,,,,,,,,-0.79,,-0.05,,,,,-1.57,,,,,,,,,2.0,-1.42,,0.58,0.58,13.15,10.0,10.0
22/10/2024,Amazon.co.uk,B01HOSF34S,GV-N9116-BZ,Stitch Garden Magnetic Board A4 with Ruler and 3 Magnet Strips by Stitch Garden,9.76,1.0,,,,,,,,-1.75,,-0.09,,,,,-2.15,,,,,,,,,5.77,-4.7,,1.07,1.07,10.96,6.0,16.67
22/10/2024,Amazon.co.uk,B01BL3FTZA,CW-170358-BZ,"OAKTREE UK 633483 6"" Jumbo Badge 16 Today Blue Holographic Cracked Ice",3.84,1.0,,,,,,,,-0.7,,-0.05,,,,,-1.57,,,,,,,,,1.52,-0.8,,0.72,0.72,18.75,1.0,100.0
22/10/2024,Amazon.co.uk,B08XMWS9ZN,CW-304069-BZ,"OakTree 3"" Badge 40th Birthday Sparkling Fizz Black Gold Holographic",3.49,1.0,,,,,,,,-0.62,,-0.05,,,,,-1.57,,,,,,,,,1.25,-0.56,,0.69,0.69,19.77,10.0,10.0
22/10/2024,Amazon.co.uk,B003IUPMUC,CW-194647-BZ,"Unique 33242 Solid Luncheon Napkins | Classic Gold Color Theme | 50ct, 50 Count (Pack of 1)",7.35,1.0,,,,,,,,-1.32,,-0.08,,,,,-2.75,,,,,,,,,3.2,-2.02,,1.18,1.18,16.05,17.0,5.88
22/10/2024,Amazon.co.uk,B079TCR341,GV-H156-BZ,Hemline Bobbin Storage Box,6.45,1.0,,,,,,,,-1.16,,-0.08,,,,,-2.77,,,,,,,,,2.44,-2.38,,0.06,0.06,0.93,6.0,16.67
22/10/2024,Amazon.co.uk,B088RM2DJR,ADT-Strips-BZ,EasyLife Uric Acid Test-Strips 25-Strip Pack,20.79,1.0,,,,,,,,-3.74,,-0.13,,,,,-3.22,,,,,,,,,13.7,-10.82,,2.88,2.88,13.85,5.0,20.0
22/10/2024,Amazon.co.uk,B000W4NUDS,BD-04075-BZ,"Boland Adult Cowboy Hat, Western Fancy Dress Accessory, Unisex, for Men and Women, Sheriff, Rodeo, Party, Festival, Halloween, Cowboy Dress Up, One Size (Red)",14.5,1.0,,,,,,,,-1.39,,-0.16,,,,,-7.01,,,,,,,,,5.94,-3.03,,2.91,2.91,20.07,25.0,4.0
22/10/2024,Amazon.co.uk,B0063G2PV2,GV-2T100C\4403-BZ,Natural Cotton Thread 100m 4403,4.58,1.0,,,,,,,,-0.83,,-0.05,,,,,-1.79,,,,,,,,,1.91,-1.16,,0.75,0.75,16.38,2.0,50.0
22/10/2024,Amazon.co.uk,B0055KKY1A,GV-H677-BZ,Hemline H677 Nickel Hat Pins 90mm With Traditional Ball & Thistle Shaped Heads,,,,,,,,,,,,,,,,,,,,,,,2.15,,,2.15,,,2.15,2.15,,10.0,
23/10/2024,Amazon.co.uk,B015ZNSF6W,BD-64333-BZ,"Boland 64333 Adult Police Badge Necklace, Silver/Black - Accessory for Police Fancy Dress Costume, Halloween or for stag parties and Special Occasions",143.52,24.0,,,,,,,,-34.56,,-1.47,,,,,-42.96,,,,,,,,,64.53,-49.44,,15.09,15.09,10.51,221.0,10.86
23/10/2024,Amazon.co.uk,B00M2HC6U6,CW-51003-BZ,"Unique Party 51003 - Plastic Black Spider Web Halloween Tablecloth, 7ft x 4.5ft",112.1,19.0,,,,,,,,-20.33,,-1.72,,,,,-70.68,,,,,,,,,19.37,-22.99,,-3.62,-3.62,-3.23,77.0,24.68
23/10/2024,Amazon.co.uk,B004E5FU8Y,GV-P15851-BZ,"Pony Gold Eye Sewing Needles for Knitters, Metal, Multi-Colour",15.96,4.0,,,,,,,,-2.88,,-0.2,,,,,-6.28,,,,,,,,,6.6,-2.24,,4.36,4.36,27.32,18.0,22.22
23/10/2024,Amazon.co.uk,B005SFSTKA,DT-248-BZ,"DENTTABS Teeth Cleaning Tablets with Fluorid Pack of 125 The Full-fledged Alternative to Toothpaste, Mint Vegan Plastic-Free Without preservatives. in The Original denttabs compostable Bag",31.92,4.0,,,,,,,,-3.08,,-0.21,,,,,-7.16,,,,,,,,,21.47,-11.04,,10.43,10.43,32.68,25.0,16.0
23/10/2024,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",13.47,3.0,1.0,-0.12,0.62,,-3.99,,,-2.1,,-0.15,,,,,-4.71,,,,,,,,,3.02,-2.25,,0.77,0.77,5.72,48.0,6.25
23/10/2024,Amazon.co.uk,B08NDWKWHB,BD-74127-BZ,"Boland Pirate Clip Amulet Hair Accessory – Multicoloured Beaded Chain for Buccaneers, Privateers, Halloween, and Theme Parties – Standard Size",17.79,3.0,,,,,,,,-1.68,,-0.15,,,,,-5.37,,,,,,,,,10.59,-6.18,,4.41,4.41,24.79,83.0,3.61
23/10/2024,Amazon.co.uk,B08XMWS9ZN,CW-304069-BZ,"OakTree 3"" Badge 40th Birthday Sparkling Fizz Black Gold Holographic",6.98,2.0,,,,,,,,-1.24,,-0.1,,,,,-3.14,,,,,,,,,2.5,-1.12,,1.38,1.38,19.77,14.0,14.29
23/10/2024,Amazon.co.uk,B07796DLH2,BD-54339-BZ,"Boland 54339 Sheriff Pistol, Size Approx. 29 cm, Dummy, Weapon, Police, Wild West, Cowboy, Costume, Carnival, Theme Party",14.98,2.0,,,,,,,,-2.68,,-0.16,,,,,-6.1,,,,,,,,,6.04,-3.68,,2.36,2.36,15.75,146.0,1.37
23/10/2024,Amazon.co.uk,B0779772ZM,BD-54338-BZ,"Boland 54338 - Deputy Sheriff Pistol, Size 20 cm, Silver-Brown, Ornaments, Child, Toy, Weapon, Dummy Costume, Carnival, Theme Party",12.98,2.0,,,,,,,,-2.33,,-0.16,,,,,-5.54,,,,,,,,,4.95,-2.9,,2.05,2.05,15.79,168.0,1.19
23/10/2024,Amazon.co.uk,B07ZHJXJXY,SAS-BASK031-BZ,Sass & Belle Water Hyacinth Coasters - Set of 4,7.61,1.0,,,,,,,,-1.57,,-0.1,,,,,-2.54,,,,-0.36,,,,,3.04,-2.83,,0.21,0.21,2.76,15.0,6.67
23/10/2024,Amazon.co.uk,B09C5RX2N2,CW-305486-BZ,amscan 9912107 6 TODAY BIRTHDAY BADGE,2.98,1.0,,,,,,,,-0.72,,-0.05,,,,,-1.57,,,,,,,,,0.64,-0.55,,0.09,0.09,3.02,12.0,8.33
23/10/2024,Amazon.co.uk,B003X2KU5M,GV-H698\BLK-BZ,Iron-On Mending/Repair Tape 100cmx38mm: Black,4.18,1.0,,,,,,,,-0.76,,-0.05,,,,,-1.57,,,,,,,,,1.8,-1.29,,0.51,0.51,12.2,16.0,6.25
23/10/2024,Amazon.co.uk,B088RM2DJR,ADT-Strips-BZ,EasyLife Uric Acid Test-Strips 25-Strip Pack,20.79,1.0,,,,,,,,-3.74,,-0.17,,,,,-3.22,,,,,,,,,13.66,-10.82,,2.84,2.84,13.66,7.0,14.29
23/10/2024,Amazon.co.uk,B002LXMTX0,GV-HT1780-BZ,115ml Hi-Tack Very Sticky PVA Glue | Craft Adhesives | Craft Adhesives,6.38,1.0,,,,,,,,-1.0,,-0.08,,,,,-2.77,,,,,,,,,2.53,-1.94,,0.59,0.59,9.25,64.0,1.56
23/10/2024,Amazon.co.uk,B01H9CGZLY,CW-6217-BZ,60 x neon flourescent stars - 10cm x 7.5cm assorted neon flashs cards price display tags lebel shop,3.68,1.0,,,,,,,,-0.66,,-0.05,,,,,-1.79,,,,,,,,,1.18,-0.73,,0.45,0.45,12.23,20.0,5.0
23/10/2024,Amazon.co.uk,B0BQN17SS4,HOM-245253-BZ,Jack Straws | House of Marbles,8.99,1.0,,,,,,,,-1.62,,-0.1,,,,,-2.77,,,,,,,,,4.5,-2.88,,1.62,1.62,18.02,7.0,14.29
23/10/2024,Amazon.co.uk,B001T87WY4,CW-194997-BZ,"Black Solid Round Paper Dessert Plates (17cm) 20 Count - Vibrant Paper Plates for Parties and Events, Perfect for Appetizers, Snacks, and Desserts",,,,,,,,,,,,,,,,,,-3.24,,,,,,,,-3.24,,,-3.24,-3.24,,2.0,
23/10/2024,Amazon.co.uk,B004WCAYNA,MD-113-KA-06794-BZ,"Genuine 5.059-401.0 Karcher K3, K4, K5, K6, K7 Series Pressure Washer Hose Clamp",,,,,,,,,,,,,,,,,,,,,,,0.81,,,0.81,,,0.81,0.81,,8.0,
24/10/2024,Amazon.co.uk,B015ZNSF6W,BD-64333-BZ,"Boland 64333 Adult Police Badge Necklace, Silver/Black - Accessory for Police Fancy Dress Costume, Halloween or for stag parties and Special Occasions",114.71,18.0,,,,,,,,-27.6,,-1.25,,,,,-32.21,,,,,,,,,53.65,-37.08,,16.57,16.57,14.45,198.0,9.09
24/10/2024,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",65.84,16.0,1.0,-0.12,0.62,,-3.99,,,-10.24,,-0.8,,,,,-25.12,,,,,,,,,26.19,-12.0,,14.19,14.19,21.55,58.0,27.59
24/10/2024,Amazon.co.uk,B00M2HC6U6,CW-51003-BZ,"Unique Party 51003 - Plastic Black Spider Web Halloween Tablecloth, 7ft x 4.5ft",66.0,11.0,,,,,,,,-11.95,,-1.0,,,,,-40.81,,,,,,,,,12.24,-13.31,,-1.07,-1.07,-1.62,73.0,15.07
24/10/2024,Amazon.co.uk,B005SFSTKA,DT-248-BZ,"DENTTABS Teeth Cleaning Tablets with Fluorid Pack of 125 The Full-fledged Alternative to Toothpaste, Mint Vegan Plastic-Free Without preservatives. in The Original denttabs compostable Bag",39.9,5.0,,,,,,,,-3.85,,-0.25,,,,,-8.95,,,,,,,,,26.85,-13.8,,13.05,13.05,32.71,31.0,16.13
24/10/2024,Amazon.co.uk,B003AXJPIM,BD-00371-BZ,Boland Adult Nerd Glasses Specs School Fancy Dress Comedy Dress Up Novelty Joke Disguise Round Glasses One Size,24.95,5.0,,,,,,,,-4.5,,-0.52,,,,,-8.95,,,,,,,,,10.98,-5.05,,5.93,5.93,23.77,125.0,4.0
24/10/2024,Amazon.co.uk,B077944XLF,BD-44950-BZ,Boland American USA Flag Bunting Party Banner Decoration Accessory 6M,24.95,5.0,,,,,,,,-4.5,,-0.28,,,,,-8.95,,,,,,,,,11.22,-6.8,,4.42,4.42,17.72,6.0,83.33
24/10/2024,Amazon.co.uk,B004E5FU8Y,GV-P15851-BZ,"Pony Gold Eye Sewing Needles for Knitters, Metal, Multi-Colour",15.96,4.0,,,,,,,,-2.88,,-0.2,,,,,-6.28,,,,,,,,,6.6,-2.24,,4.36,4.36,27.32,19.0,21.05
24/10/2024,Amazon.co.uk,B01N3C7O5B,BD-54502-BZ,"Boland 54502 - Specspunk Hat with Glasses and Gears for Women, Black, Accessory, Headwear, Steampunk, 80s, Theme Party, Carnival one size",70.08,4.0,,,,,,,,-12.64,,-0.61,,,,,-19.28,,,,,,,,,37.55,-35.12,,2.43,2.43,3.47,44.0,9.09
24/10/2024,Amazon.co.uk,B08XMWS9ZN,CW-304069-BZ,"OakTree 3"" Badge 40th Birthday Sparkling Fizz Black Gold Holographic",10.47,3.0,,,,,,,,-1.87,,-0.13,,,,,-4.71,,,,,,,,,3.76,-1.68,,2.08,2.08,19.87,9.0,33.33
24/10/2024,Amazon.co.uk,B004WCAYNA,MD-113-KA-06794-BZ,"Genuine 5.059-401.0 Karcher K3, K4, K5, K6, K7 Series Pressure Washer Hose Clamp",8.43,3.0,,,,,,,,-1.32,,-0.15,,,,,-4.71,,,,,,,,,2.25,-1.86,,0.39,0.39,4.63,15.0,20.0
24/10/2024,Amazon.co.uk,B00GCEFPWQ,CS-199378-BZ,Unique Red Gingham Pattern Rectangular Plastic Table Cover (137cm x 274cm) 1 Piece - Ideal for Parties and Events,10.48,2.0,,,,,,2.68,,-1.9,,-0.08,-0.04,,,,-3.98,,,,,,,,,4.48,-2.68,,4.48,4.48,42.75,43.0,4.65
24/10/2024,Amazon.co.uk,B006ZXZYMA,FBA15H0VJ5LV_unexpected_item_01,"Laser 2561 Grinding Paste 110gm, red",12.5,2.0,,,,,,,,-1.94,,-0.16,,,,,-6.1,,,,,,,,,4.3,-3.12,,1.18,1.18,9.44,17.0,11.76
24/10/2024,Amazon.co.uk,B088RM2DJR,ADT-Strips-BZ,EasyLife Uric Acid Test-Strips 25-Strip Pack,41.58,2.0,,,,,,,,-7.48,,-0.26,,,,,-6.44,,,,,,,,,27.4,-21.64,,5.76,5.76,13.85,4.0,50.0
24/10/2024,Amazon.co.uk,B07D39NNV1,BD-54352-BZ,"Boland 10201742 Bol54352 Wild West Cowboy Saloon Flag Party Celebration Decoration, Adult, Multi-Coloured",15.9,2.0,,,,,,,,-2.86,,-0.12,,,,,-3.96,,,,,,,,,8.96,-7.04,,1.92,1.92,12.08,8.0,25.0
24/10/2024,Amazon.co.uk,B01H9CGZLY,CW-6217-BZ,60 x neon flourescent stars - 10cm x 7.5cm assorted neon flashs cards price display tags lebel shop,7.36,2.0,,,,,,,,-1.32,,-0.1,,,,,-3.58,,,,,,,,,2.36,-1.46,,0.9,0.9,12.23,17.0,11.76
24/10/2024,Amazon.co.uk,B01B2Z8IM8,GV-CF027-BZ,Trimits Toy/Craft Safety Solid Black Eyes: 12mm - 6 Per Pack,3.85,1.0,,,,,,,,-0.7,,-0.05,,,,,-1.57,,,,,,,,,1.53,-0.76,,0.77,0.77,20.0,2.0,50.0
24/10/2024,Amazon.co.uk,B07ZHJXJXY,SAS-BASK031-BZ,Sass & Belle Water Hyacinth Coasters - Set of 4,8.69,1.0,,,,,,,,-1.56,,-0.1,,,,,-3.05,,,,,,,,,3.98,-2.83,,1.15,1.15,13.23,9.0,11.11
24/10/2024,Amazon.co.uk,B008F72UYY,BD-54400-BZ,Boland Fiesta Bunting 6m,4.93,1.0,,,,,,,,-0.89,,-0.05,,,,,-1.79,,,,,,,,,2.2,-1.36,,0.84,0.84,17.04,5.0,20.0
24/10/2024,Amazon.co.uk,B00V869JC0,CW-5096-BZ,Unique Party Plastic Disposable Party Tablecloth (Black),4.4,1.0,,,,,,,,-0.79,,-0.05,,,,,-1.99,,,,,,,,,1.57,-0.6,,0.97,0.97,22.05,13.0,7.69
24/10/2024,Amazon.co.uk,B0779772ZM,BD-54338-BZ,"Boland 54338 - Deputy Sheriff Pistol, Size 20 cm, Silver-Brown, Ornaments, Child, Toy, Weapon, Dummy Costume, Carnival, Theme Party",6.49,1.0,,,,,,,,-1.16,,-0.08,,,,,-2.77,,,,,,,,,2.48,-1.45,,1.03,1.03,15.87,259.0,0.39
24/10/2024,Amazon.co.uk,B000W4NUDS,BD-04075-BZ,"Boland Adult Cowboy Hat, Western Fancy Dress Accessory, Unisex, for Men and Women, Sheriff, Rodeo, Party, Festival, Halloween, Cowboy Dress Up, One Size (Red)",14.5,1.0,,,,,,,,-1.39,,-0.16,,,,,-7.01,,,,,,,,,5.94,-3.03,,2.91,2.91,20.07,27.0,3.7
24/10/2024,Amazon.co.uk,B000N3YFBE,EFG-004418-BZ,Silvine A4 Children's Value Drawing Pad. 20 sheets of 80gsm Bulky Drawing Paper (210 x 297mm),3.65,1.0,,,,,,,,-0.66,,-0.05,,,,,-1.99,,,,,,,,,0.95,-0.62,,0.33,0.33,9.04,33.0,3.03
24/10/2024,Amazon.co.uk,B005839KVY,EFG-004016-BZ,Thumbs Up 2 Litre Fridge Jug Clear 2.0L,6.65,1.0,,,,,,,,-1.2,,-0.08,,,,,-3.11,,,,,,,,,2.26,-1.6,,0.66,0.66,9.92,12.0,8.33
24/10/2024,Amazon.co.uk,B003ANK2CA,GV-H140-BZ,Hemline Overlocker/Machine Threader Set,5.24,1.0,,,,,,,,-0.95,,-0.06,,,,,-1.57,,,,,,,,,2.66,-2.02,,0.64,0.64,12.21,10.0,10.0
24/10/2024,Amazon.co.uk,B0BQN17SS4,HOM-245253-BZ,Jack Straws | House of Marbles,8.99,1.0,,,,,,,,-1.62,,-0.1,,,,,-2.77,,,,,,,,,4.5,-2.88,,1.62,1.62,18.02,4.0,25.0
24/10/2024,Amazon.co.uk,B08XMX3715,CW-304037-BZ,"OakTree 3"" Badge 18th Birthday Sparkling Fizz Black Gold Holographic",,,,,,,,,,,,,,,,,,,,,,,1.3,,,1.3,,,1.3,1.3,,3.0,
25/10/2024,Amazon.co.uk,B015ZNSF6W,BD-64333-BZ,"Boland 64333 Adult Police Badge Necklace, Silver/Black - Accessory for Police Fancy Dress Costume, Halloween or for stag parties and Special Occasions",218.7,30.0,,,,,,,,-52.56,,-2.37,,,,,-53.69,,,,,,,,,110.08,-61.8,,48.28,48.28,22.08,113.0,26.55
25/10/2024,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",71.82,18.0,,,,,,,,-11.16,,-0.9,,,,,-28.26,,,,,,,,,31.5,-13.5,,18.0,18.0,25.06,58.0,31.03
25/10/2024,Amazon.co.uk,B0172QOL86,BD-04382-BZ,"Boland Adult Wichita Cowboy Hat, Western Fancy Dress Accessory, Unisex, For Men and Women, Sheriff, Rodeo, Party, Festival, Halloween, Cowboy Dress Up, One Size, Black",153.89,11.0,,,,,,,,-14.74,,-1.8,,,,,-77.11,,,,,,,,,60.24,-41.36,,18.88,18.88,12.27,312.0,3.53
25/10/2024,Amazon.co.uk,B004E5FU8Y,GV-P15851-BZ,"Pony Gold Eye Sewing Needles for Knitters, Metal, Multi-Colour",19.95,5.0,,,,,,,,-3.6,,-0.25,,,,,-7.85,,,,,,,,,8.25,-2.8,,5.45,5.45,27.32,16.0,31.25
25/10/2024,Amazon.co.uk,B088RM2DJR,ADT-Strips-BZ,EasyLife Uric Acid Test-Strips 25-Strip Pack,103.95,5.0,,,,,,,,-18.7,,-0.65,,,,,-16.1,,,,,,,,,68.5,-54.1,,14.4,14.4,13.85,9.0,55.56
25/10/2024,Amazon.co.uk,B006ZXZYMA,FBA15H0VJ5LV_unexpected_item_01,"Laser 2561 Grinding Paste 110gm, red",18.75,3.0,,,,,,,,-2.91,,-0.24,,,,,-9.15,,,,,,,,,6.45,-4.68,,1.77,1.77,9.44,11.0,27.27
25/10/2024,Amazon.co.uk,B08XMWS9ZN,CW-304069-BZ,"OakTree 3"" Badge 40th Birthday Sparkling Fizz Black Gold Holographic",6.98,2.0,,,,,,,,-1.24,,-0.1,,,,,-3.14,,,,,,,,,2.5,-1.12,,1.38,1.38,19.77,9.0,22.22
25/10/2024,Amazon.co.uk,B07ZHJXJXY,SAS-BASK031-BZ,Sass & Belle Water Hyacinth Coasters - Set of 4,17.38,2.0,,,,,,,,-3.12,,-0.18,,,,,-6.1,,,,,,,,,7.98,-5.66,,2.32,2.32,13.35,5.0,40.0
25/10/2024,Amazon.co.uk,B01N3C7O5B,BD-54502-BZ,"Boland 54502 - Specspunk Hat with Glasses and Gears for Women, Black, Accessory, Headwear, Steampunk, 80s, Theme Party, Carnival one size",35.04,2.0,,,,,,,,-6.32,,-0.33,,,,,-10.86,,,,,,,,,17.53,-17.56,,-0.03,-0.03,-0.09,38.0,5.26
25/10/2024,Amazon.co.uk,B0BQN17SS4,HOM-245253-BZ,Jack Straws | House of Marbles,17.98,2.0,,,,,,,,-3.24,,-0.2,,,,,-5.54,,,,,,,,,9.0,-5.76,,3.24,3.24,18.02,12.0,16.67
25/10/2024,Amazon.co.uk,B00M2HC6U6,CW-51003-BZ,"Unique Party 51003 - Plastic Black Spider Web Halloween Tablecloth, 7ft x 4.5ft",6.45,1.0,,,,,,,,-1.16,,-0.09,,,,,-3.61,,,,,,,,,1.59,-1.21,,0.38,0.38,5.89,47.0,2.13
25/10/2024,Amazon.co.uk,B00XTV96K2,LM-PROGAFF2425R-BZ,Pro-Gaff RS161RD24X25 24 mm x 25 yd Matt Cloth Tape,12.95,1.0,,,,,,,,-2.02,,-0.1,,,,,-3.19,,,,,,,,,7.64,-6.25,,1.39,1.39,10.73,6.0,16.67
25/10/2024,Amazon.co.uk,B005SFSTKA,DT-248-BZ,"DENTTABS Teeth Cleaning Tablets with Fluorid Pack of 125 The Full-fledged Alternative to Toothpaste, Mint Vegan Plastic-Free Without preservatives. in The Original denttabs compostable Bag",7.98,1.0,,,,,,,,-0.77,,-0.05,,,,,-1.79,,,,,,,,,5.37,-2.76,,2.61,2.61,32.71,24.0,4.17
25/10/2024,Amazon.co.uk,B01AH9BOD0,EAP-21955-BZ,Hem Precious Lavender Incense Sticks - (6 packs x 20 sticks = 120 sticks),7.49,1.0,,,,,,,,-1.34,,-0.08,,,,,-3.11,,,,,,,,,2.96,-2.13,,0.83,0.83,11.08,14.0,7.14
25/10/2024,Amazon.co.uk,B09C5RX2N2,CW-305486-BZ,amscan 9912107 6 TODAY BIRTHDAY BADGE,2.98,1.0,,,,,,,,-0.72,,-0.05,,,,,-1.57,,,,,,,,,0.64,-0.55,,0.09,0.09,3.02,8.0,12.5
25/10/2024,Amazon.co.uk,B003X2KU5M,GV-H698\BLK-BZ,Iron-On Mending/Repair Tape 100cmx38mm: Black,4.18,1.0,,,,,,,,-0.76,,-0.05,,,,,-1.57,,,,,,,,,1.8,-1.29,,0.51,0.51,12.2,14.0,7.14
25/10/2024,Amazon.co.uk,B01BL3FTZA,CW-170358-BZ,"OAKTREE UK 633483 6"" Jumbo Badge 16 Today Blue Holographic Cracked Ice",3.82,1.0,,,,,,,,-0.68,,-0.05,,,,,-1.57,,,,,,,,,1.52,-0.8,,0.72,0.72,18.85,1.0,100.0
25/10/2024,Amazon.co.uk,B07MXVL9N1,CW-83595-BZ,"Unique 83595 Blue Foil Stamped Dots Round Dinner Plates, 9"" Disposable | 8 Pcs, Happy Birthday",3.95,1.0,,,,,,,,-0.71,,-0.05,,,,,-1.99,,,,,,,,,1.2,-0.97,,0.23,0.23,5.82,3.0,33.33
25/10/2024,Amazon.co.uk,B07796DLH2,BD-54339-BZ,"Boland 54339 Sheriff Pistol, Size Approx. 29 cm, Dummy, Weapon, Police, Wild West, Cowboy, Costume, Carnival, Theme Party",7.49,1.0,,,,,,,,-1.34,,-0.12,,,,,-3.05,,,,,,,,,2.98,-1.84,,1.14,1.14,15.22,159.0,0.63
25/10/2024,Amazon.co.uk,B0779772ZM,BD-54338-BZ,"Boland 54338 - Deputy Sheriff Pistol, Size 20 cm, Silver-Brown, Ornaments, Child, Toy, Weapon, Dummy Costume, Carnival, Theme Party",6.49,1.0,,,,,,,,-1.16,,-0.08,,,,,-2.77,,,,,,,,,2.48,-1.45,,1.03,1.03,15.87,188.0,0.53
25/10/2024,Amazon.co.uk,B000W4NUDS,BD-04075-BZ,"Boland Adult Cowboy Hat, Western Fancy Dress Accessory, Unisex, for Men and Women, Sheriff, Rodeo, Party, Festival, Halloween, Cowboy Dress Up, One Size (Red)",14.49,1.0,,,,,,,,-1.39,,-0.26,,,,,-7.01,,,,,,,,,5.83,-3.03,,2.8,2.8,19.32,31.0,3.23
25/10/2024,Amazon.co.uk,B00BMLHUYU,GV-H260-BZ,Hemline Sewing Quilting Measuring Guide Gauge H260,4.22,1.0,,,,,,,,-0.76,,-0.05,,,,,-1.57,,,,,,,,,1.84,-0.94,,0.9,0.9,21.33,7.0,14.29
25/10/2024,Amazon.co.uk,B007L5RGIG,GV-2T100C\BLK-BZ,Natural Cotton 100m Black,4.29,1.0,,,,,,,,-0.77,,-0.05,,,,,-1.79,,,,,,,,,1.68,-1.16,,0.52,0.52,12.12,3.0,33.33
25/10/2024,Amazon.co.uk,B07TY1JTX8,BZ-LP93923-LP,Busy Bees Glass Cutting Board by Lesser & Pavey,,,,,,,,,,,,,,,,,,,,,,,6.89,,,6.89,,,6.89,6.89,,,
25/10/2024,Amazon.co.uk,B00ACX07X0,EFG-140801-BZ,Duralex - Pack of 4 Ovenchef 10Cm Oven Ramekins,,,,,,,,,,,,,,,,,,,,,,,5.19,,,5.19,,,5.19,5.19,,,
26/10/2024,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",79.8,20.0,,,,,,,,-12.4,,-1.0,,,,,-31.4,,,,,,,,,35.0,-15.0,,20.0,20.0,25.06,54.0,37.04
26/10/2024,Amazon.co.uk,B004WB7X5S,BD-04072-BZ,"Boland Adult Cowboy Hat, Western Fancy Dress Accessory, Unisex, For Men and Women, Sheriff, Rodeo, Party, Festival, Halloween, Cowboy Dress Up, One Size (White)",157.32,12.0,,,,,,,,-15.12,,-1.8,-0.14,,,,-84.12,,,,,,,,,56.14,-36.24,,19.9,19.9,12.65,63.0,19.05
26/10/2024,Amazon.co.uk,B00M2HC6U6,CW-51003-BZ,"Unique Party 51003 - Plastic Black Spider Web Halloween Tablecloth, 7ft x 4.5ft",29.95,5.0,1.0,-0.22,1.07,,-5.94,,,-5.4,,-0.45,,,,,-18.05,,,,,,,,,0.96,-6.05,,-5.09,-5.09,-16.99,42.0,11.9
26/10/2024,Amazon.co.uk,B015ZNSF6W,BD-64333-BZ,"Boland 64333 Adult Police Badge Necklace, Silver/Black - Accessory for Police Fancy Dress Costume, Halloween or for stag parties and Special Occasions",39.45,5.0,,,,,,,,-9.48,,-0.4,,,,,-8.95,,,,,,,,,20.62,-10.3,,10.32,10.32,26.16,117.0,4.27
